id,z
2d5846820b,383
15332d7c18,238
9e2432ac74,762
2001dfd850,531
c86ec557ad,167
3a10265232,384
74ce107a84,421
7dea0df8c7,708
80c275e4ad,472
4151efcf29,530
d529ba7f74,763
7b238266de,686
632d03fc18,514
85f4838aec,307
805cb4d316,637
78ffefb944,518
bd5c8feb85,765
3a7f0d0bc1,939
74be878015,432
51f091af03,419
d2ae89c1a9,542
86d4be69d2,656
10ccf7d9dc,341
ef22ccf533,591
5b8c857ffc,582
5404974f3d,583
11cf17a0ed,208
6cf8fec79a,509
e84a489d0e,668
80988b32b4,245
0cb2f8b29c,634
1c1c2983ca,718
56b597f6a8,453
e50041b85d,517
89c5994dc6,897
768b7a5955,483
4fd3d56da4,841
d024745342,490
b9412c61eb,594
558f33e591,735
25bb6c7720,509
79f188cbf5,394
92ad1bf3e3,378
fa4c444dd5,374
ad91e70d5c,60
44e41ce44f,562
bfd6f21136,119
f5648f98db,760
91a92088b4,261
6d61d71a38,685
d5992222c3,660
a8c5ce8f72,84
6e9164c1f3,512
06cdaef7b0,436
1fdce40b42,645
476bde9dbf,233
0e37560ba9,830
c71ec28470,177
c28f0753df,68
50822696b4,602
6a7e072e7a,629
d76fdc0c66,458
ce6e39406d,418
8aca22cb3e,808
26d8e9c763,776
eae5302a1d,437
c5a4c4e6d1,95
3507dd1cf1,345
6a272dacd8,622
28604880bb,679
25a0f0fd27,585
64a02779cc,783
fecf98956c,426
26de5a7d3e,821
b95f1633e8,354
6402f3af25,500
4dfc862dff,579
e891e8cdad,936
ed4cb9bcc6,316
a44587b9ca,104
4eec9d2907,95
b5a76532d0,547
dfdc5ca98a,426
64dcad5c0e,604
85b57f0344,354
a9d0b5f2f3,775
be9c6e9b7f,404
aee94e6892,409
7d180ef5a2,625
0a746dfb52,669
ffeb06fdc6,390
305e3dc5c7,643
76b5d31d85,697
22dce42e16,337
23acdd12a8,377
36f3c069ac,429
dcff079eb2,490
93be99ac1f,798
23b3bd473f,540
6dc1cff938,242
f6cb4b93e6,330
6158817b25,722
1e4bc50928,420
119e974f72,443
9d22a9e14a,820
15966e1968,649
b8aac87d86,582
51d27e732b,592
e2c081fd15,726
5fdd07c869,258
9cdb3805a1,629
2b3efd7d7f,675
91bfb63ca7,690
c195df04f5,584
39fe9cb4e4,675
6c467ece12,768
993950daeb,529
f96ce17553,485
e109e2dc76,709
ed11bbda4f,658
dcdad231c0,279
12ef0f8019,483
1702e1317f,435
386b1e501f,651
2acc6caa30,107
72181494e8,498
f13eed34a1,639
308ce73ab6,766
7d2a222b14,298
3780e66035,137
dc079bad31,470
e388ed5fb9,841
a4f86ae62b,267
6d8e425cc3,675
edc3e08e48,492
4b643eb181,660
10d142f54c,159
c5f5614e87,459
65449ab1f3,153
decd39afc3,485
67cb2d8463,602
6de14923ed,405
4a09589ec2,636
343705e8fe,896
2261517560,520
ab8c023b14,642
41ae01a47b,630
8974f6558c,550
2ef21d2cb6,440
2c157df08f,153
2dbbe7bf53,751
b2afc5f0b4,616
753ac9f3ed,788
e8ce5691ef,557
f51f522f3c,435
0b633fad17,463
2b4049f833,297
00329dc15c,741
04d92b5a13,315
e57b99c9b4,497
e1e2b3b3ea,393
02e651b7bd,624
b38d8d7402,622
f2cafb648c,954
609c37ba03,514
6c33bebba4,472
d39f51a99c,911
1ac21f6704,644
78d7c70b94,561
e48c8294d2,376
3e59ba039c,721
62c2287cc4,485
f8ff7058b6,317
8b7a361aaf,613
a0f7d1db58,537
be466f2fc3,850
edc9216897,780
04306197e8,310
169f0aa462,846
3b9d95d5df,577
541687068c,528
9a5e7fb405,412
d3c0ed351b,302
22e0d4d976,516
50c1a76871,352
c6466c2752,568
e372009e84,835
e066f5d49c,680
0f61dd2edd,475
01ea536900,788
fcb75e949a,565
78f3b18d4f,528
de6a98fcbb,697
c8eba9e456,203
ae2f6f17be,553
778f031703,275
e138084a56,735
536b6405d9,423
24d5404d36,621
46bf3f3bdf,725
0bec31a789,728
477df6be1d,457
c925d8f9e1,372
f1716e0716,652
9d0f0a2488,537
870e83dd9d,825
284f7dd9f9,627
b1935eef13,726
02caed72b7,676
6bf65c3d06,639
72559e426b,275
92deb56177,561
826f5573b8,355
4cb8474e4b,721
f3d457ccce,720
f537c28b83,597
fdda40625e,78
8982354add,653
de6bc4b60f,558
2d05dbfff2,831
6702002a59,616
98a9095250,94
141f29d8b3,377
bb4f2ca417,375
497735ff9a,609
93d82c5591,274
a82ea3864e,418
3c3a01dc7a,763
14eddd75d3,507
fabb5223dc,247
b6d738b57b,504
2f71546df6,365
4074911972,705
7467212701,123
5241080fcb,79
a0eca9a853,372
fa1edfd24c,384
70c6e41609,635
f110d1c41f,319
8f8458c343,644
894f6a1da6,441
bac45161c9,552
afe5e42216,878
e2775a3b33,300
a0a1b2118c,390
4c4ccb59ed,798
74c86f24cb,613
78fb3ab862,855
a8ae93258c,200
9b838f638a,746
26d1c96d4b,426
6c72d0dfd0,796
e4d536fec6,402
952333ee99,562
c24b739128,341
4ef8c0897a,424
6213dd23d6,444
0adb8d3c2c,364
99fcb67e17,688
eee30457a2,293
7809e5b59d,613
f47fa89a52,190
6ceb5f2342,318
3ccbc353af,642
b1430fc9bf,390
462bfb1848,240
e3bb9c881a,554
9952099fd0,441
1873b8f6a8,696
5098537745,649
21337b258f,456
156be6765a,349
54fbd50faa,202
303a74f801,345
0fbf301a5e,92
3fe3373b67,55
2fa10e0844,585
92e3428d1e,429
157cd8b518,586
a1e640f0b7,584
b4a88043be,214
da98867337,680
a90d339e39,679
b6e91e4bc9,372
4dd463ca9e,528
88efb73723,750
357e13bb04,481
1dfdd132ca,694
00a738b887,672
aac410c5d3,299
850f48c5e3,493
e236f6035a,405
d92da71c3e,491
9f0a0921e0,527
de06dcb997,165
67217aafd8,814
7a8df90e4a,440
ea97efa26f,738
3bf345cd29,448
ecd210735f,659
153a47924d,153
cd81de3128,918
0a1b6ae0d5,617
0611c441b8,401
ba3441ceef,597
961789705f,567
25a419e8c3,353
2e16e6397a,489
7abfe45a2f,424
f85632cd95,830
e63ba604c4,636
648b09f832,483
c5e9aa26af,771
2fd6740e77,320
0a194d3828,358
dd3e93b539,695
ce3d0fa3fa,402
0d6db8f166,390
b7f5e6933e,551
10ad5189a3,363
d61a3ab831,463
4c9d8d500c,765
24dfb5825f,591
4bbeaf32f1,394
22d360be43,592
e3dcd28ec0,443
1e94d3d832,343
cbc5bd4021,895
ee12c800ac,343
d5c8c3579c,337
3a6caba2e9,728
dfb780956c,741
dc066ad24e,355
785d976125,725
575d4ae82a,384
9a7fc35eab,492
a3c332fe5a,312
0d4c2ee69a,621
a9d067cf35,368
dcbfe835ec,521
fb5b4462d9,552
23416531ec,796
6b2b54455e,78
e0f9a3a2d8,398
71ba21f967,757
ab61a1c6b8,740
c59cbc2c2c,196
cd9d726e26,650
77468b048a,426
408083de74,591
7cf26c9dea,167
b95433b42d,396
e13bcd6e22,323
78e40a6459,311
23e0be0175,529
aeb4aa148c,578
6204577291,625
6f334750e4,537
e4c74c0573,172
a7f6142fa0,803
fac33dff05,418
c2cf683cdc,66
d83fe9fa7a,411
213d9163c6,431
57f9c7cc29,582
e0dddf219b,732
8b4306b0b7,333
0bcfcf34d7,842
d6dc342f83,400
7fde5cb281,717
2705e93cf0,541
c5eb095a74,523
c4e956d952,562
f3aae8d8d5,770
e38299f1fc,427
90dfe4f673,839
8d1caa7424,582
ecf74e005a,492
10c40a8426,207
e02756640e,194
007c7c7dcf,537
f4ff08a9ff,449
8fb8e7784c,784
a173685785,490
95ad98d2a6,683
389ceae5ba,685
5d1be3b238,511
a7181efc6d,303
cab90fda72,793
a1ad0767f1,506
8972857ec9,269
706f5ea90f,443
07f00d6967,641
c8c576b9db,415
2380869b24,398
51ff6322d5,708
640c22038a,156
978ae7ff61,134
cfbc5030dd,797
0113339745,643
f791482ed1,678
501da23c5b,613
54ac782d61,401
0ce88ce9c7,647
04ecf2b040,709
6bdd15f74a,567
f3de47863a,280
e4ce609688,878
11e9ac0aeb,683
7cf980df36,604
6e5f8caed6,568
e18636b104,509
e6b5506c1f,427
60cad4fd1e,501
1087f576d3,842
cb5926b32e,244
3ff987c2e4,651
96ce99d109,396
00b6d3a31f,221
308469f5cf,487
39b8cfa930,422
479f4e8b6f,596
b9c8fa4ea1,377
447aefae2b,442
980d9ad971,449
4bf2e5b78e,110
9041bc2468,672
b3c901c03b,462
6b6e268379,529
77a154ebcb,784
610d6fa9e0,666
9aa58dfee8,744
e040d91fe9,126
715faa9d3f,286
495faf2c57,596
3cc03621b5,682
a7a3075a1c,493
11d36f46e8,100
55b1c3e797,320
1b818ee74a,673
7cfcdfb76e,513
de1b4b1e70,736
346d259abd,701
73d6a58df1,437
b368971dc7,834
73eb0134c9,366
90859e7e87,660
2be52b518b,674
2f6668d7df,445
9d3ec04eac,526
3245d14eee,330
27144efbb1,718
dec41374ce,715
cc859576a3,334
3e9e8b4fc3,626
92b7e5def2,552
ef00c008bc,349
ca430c5ad2,633
9bcf7863cd,613
42ce7fe354,445
5ee3fbc1d2,392
667fa631f4,610
2517937482,366
5ea247195e,703
665452e731,797
156589ec9c,458
bb0c689bb9,515
f6a9cdc607,521
3cd84afe62,642
3a76eda882,542
e964212470,583
10a04f7dfd,517
f450f9c067,945
f83888b84a,525
b46c37a0a2,318
25a18d1cc8,684
97866aac0c,551
5848af3f89,192
892cdf8eb5,547
d248e4ccc2,628
8c14ce1882,199
f26293e80c,591
322815a679,235
2e7e2de23f,442
6d3209c6d5,279
11a0fc8072,77
77953e3230,285
696552712d,441
eb86b8c715,305
39f345dee2,701
fde6627282,478
057754e031,591
4f29c4cd04,60
526fb2a204,233
6efc5fc61d,663
bc6f7dbf38,497
1a4cd0fd59,497
4d8007c75e,265
43639ee6de,115
052f53097b,587
eb78f23074,403
bcdf24526e,321
9ec8ddce2e,374
86c5a1fec1,812
d3d8adb2c2,587
9461c11c60,519
494a610bfa,636
a715988e34,213
0b9a1a7a83,783
530f6e4597,306
c7b9c59554,747
18cd0215e3,162
ed01a305c2,303
3e04a6cc24,764
75b8d54e1c,537
21e2078fca,94
2a3b0dba1c,453
1ad16d5693,200
b1ba475d8d,215
40278e32e2,535
6338a2def5,411
d782a6ea7d,661
5d6b433645,562
d3302e82e5,469
e7c38ef150,336
cae81d44d2,829
44c9b9a51b,278
1357b08d8e,424
5f405e1970,203
8cb4641c0d,275
b16b9fa3da,394
8ee22588c5,409
55ae3f3757,371
fd05d8188f,751
138cdd8247,236
6fbf6c40cd,642
15a7e201ca,820
4555e5fcdf,477
0db0d82d37,796
9611bdd831,531
64f93bb656,206
782a4a89f1,587
294d7c8fa9,325
d298918b62,821
0ce2690857,696
4b478173aa,215
84d6b146a8,350
9930673328,716
c6acc6edb0,496
fa233440c7,731
e16cf1ced5,296
d6275b7ae5,498
17470dd9fc,508
ab2d102ef6,582
422ce49bbf,769
5c18ce998b,612
f01d94ac3a,345
6ce16dbcd4,547
6c95a61d2c,488
69700e2869,523
b40512ff28,192
828f7f524f,485
6086dd952b,319
d4bef9a35f,792
9f2ffd1c09,944
e15d008a21,394
a4a209dc52,281
fc01432146,396
363a8a9701,622
55714a25e7,804
47e49cf02a,688
d07cc055fa,840
875e1a2d73,561
9ca858814a,290
e196a48c94,578
68cd77317d,91
0521e30a6c,390
f2ba02ee9c,468
9e8723bca5,368
1bc7d41154,553
8346a9c748,287
0bcfadfd28,585
6e23b5482f,725
01914d82ca,801
3d42b00d47,801
a39f01e911,460
e214be96e8,750
89e1d01fda,540
0cf4d64a89,539
1bb7369c68,527
53558f2db4,336
68a469ef7e,145
7cf4d3dacf,890
616e0b20ba,335
687093f687,737
c8c7701dbd,501
20df40b631,526
203a0b212d,698
1c2931e548,400
a0f5234b07,472
f3efb5f509,793
69ab424098,893
ee48355ed6,855
313961f834,495
2c9058bc9e,785
be9f7dc881,475
243ee3da2d,314
9dde6c3755,492
212782d522,264
3474bba21d,94
10b09b3d29,516
31729627d2,709
04e5d3d26a,621
1ac7f45711,595
2645e45058,763
0839306166,620
41ffbf9674,639
dc21186e6b,341
0cf56f5ff9,224
9699288c2f,153
03ab71b9d7,189
836f781562,764
300ad77caa,683
3e1e8416e0,546
9716120e4b,440
f4de1207a1,480
24af5751a5,732
24a902540b,298
b6b97b2238,373
428255da91,508
258a6cebd7,823
38bb5d43f4,473
1963a9e03a,338
d230bf4a24,421
8f4b5f835f,469
95a184c026,456
748fda4538,118
b91cbd7a4a,569
29bc65465e,783
d8807e8abf,506
644ab5c5da,776
bd2b47f556,436
7a4f1e86bf,775
d5777e4789,521
f3cd70744d,537
b98e30c2fa,613
d8c00f1f19,782
5c78acfc62,513
cdd7ef59a9,958
a7c93f1649,466
c843f11c8a,349
c07a44eb90,503
71930621da,442
d4939a8bb6,634
014a31d53f,850
d89c8c4e3b,445
3ee9a8ddb1,134
8f57714896,589
aa4be18d6a,566
e8799c2322,667
ac1dd634a8,633
db5547a121,451
79e2069243,77
2c84e49a39,907
13ecf7e516,662
4df40162f4,130
cb9aedbfdb,680
9a9fa8ad20,709
86f33178d1,656
201c30c2f3,775
09fbd62e87,318
23b75fe183,795
c9f84c908b,640
edb300a0c6,513
a81b4d2453,331
8c4081751a,61
e12b6c0b0a,832
69cd6cdd28,513
f9f6588f79,810
f7a9edb985,382
49fbbd45f5,135
a6a0885ac9,289
0eda123a2a,640
90e9b53a63,598
0fe88d720a,780
f4c8e27cbb,526
2992bd33c2,353
14ec9b67c3,573
cd433757bb,547
1299942387,563
651d78e249,467
6642c9d86f,87
26cd314b1c,576
9337b5e168,499
587e768d3a,593
188598e41e,814
fe56b937f6,389
6d5ed262e4,228
0d2e0095df,332
40c65da2ad,466
6d5077d085,671
2fe75ba3f9,765
7e9b6a1687,627
c8b32316bd,812
3d033df4c0,176
bc9ee00ac3,287
db4967025d,188
585de1481a,663
b149724d80,722
b4cdeee946,704
72d5c2e914,651
5248258f96,240
794e763e6b,592
26e7c4a304,843
47a6238a64,534
781ea1465f,448
1a05d9c2a2,653
a53ce65d9f,132
e50303e172,433
68b826491f,368
47c62d446e,546
760c2b68cf,261
2ababa7cf5,317
f67ca9b0ff,671
79c7997f05,175
040af02c81,552
c221839b8f,668
4da725a703,532
d0da4f7de7,492
49b0c9b785,577
5394f6a4e9,843
33d638b9bd,608
394070b0b0,550
f6d3bcf420,395
58a1c44228,744
f8b9fa402a,382
915ad56faf,595
ead7dd8e26,410
a024514486,406
ff763fc36c,404
e6b58b9a6e,709
4cf99abf91,682
0b4b307e28,260
e292577582,334
53d9ed7ddc,597
ba030fff5d,596
3297a9816f,851
678e0aa3ad,596
dd52fb7cb6,628
61427e5f8b,847
2ecfd04874,179
aab10e4cfb,707
5a0ac0af98,500
c2a4700caf,342
41b11a12e6,437
561fa940ab,312
e49b5c4be8,533
4b04101375,683
3cced1ea46,555
6230e29f51,892
9e86e03bec,292
58ef954a94,486
934fcb3879,204
7aebf2b39b,352
0224643e71,614
dbffa35f38,508
0e102a8da9,486
a9e646fc8e,478
a4066d42fc,286
e4ff4bbfd3,466
89a4b40e09,825
daa0c14bf8,744
ed30208abd,862
b5768c5204,300
b20eb9e813,784
597a8f0a20,463
099342689f,724
e155c42993,566
4ffb50da29,480
f9a787b1ec,557
6821a0013a,846
6ae646336d,119
4dae9c390c,392
49f7d795cc,792
149c2f22c9,236
4be04e10aa,622
f5bd321e00,532
af03b50e82,457
074a4a918a,315
594fb5e201,448
21e61a7540,820
0823602363,694
25a1f27254,754
6013c6b879,951
743097891a,497
7b2d30b095,410
40a1a3ddcf,568
17e9169813,765
a7e191ebc4,217
2d0eaa0a25,460
e07cd49e84,771
9a76952b63,624
446e131acf,695
740a5406d8,652
62135221f1,464
dfc37cbc5c,847
ad2be130fb,590
a6c17d483f,509
16fb12f4ce,791
da5a43625d,398
937d435c0c,770
41bff02c51,441
8a14fa3b33,585
58b7922c6d,425
ae80852574,471
ced71f3641,791
70b96ce692,69
43e7c593d2,406
4b05075e91,612
4313120f5b,548
c2a2ad1fa0,765
167025be93,784
2a2b51e873,461
0b449cb641,799
3c03ac9b56,103
1e6cc68c5f,629
0634142132,261
3fba8a6660,190
6bdcd9b280,845
aeea7d0ea2,684
45e6edb850,630
30bdba0c6b,177
f2aa5877ad,247
b7900af09d,567
ffecb03e46,543
790e72ed9f,471
da41e9ed21,167
442fc1d9de,468
3e3d120907,630
506bc2ec20,149
967e6213ce,415
eb95aae3a3,480
0d9250fea0,838
722806521a,831
39f9ba348e,545
35d3bc7c5e,397
c9573d723f,558
e31b6fc92f,607
4d468ea464,289
91c68481cd,561
3f57a66451,388
17aa492868,578
da56ed9d56,518
1675d7da88,509
55dc884bd8,233
10a0e97a05,726
5c520f8046,747
54b4d74cba,800
1b2c24dfdb,687
8b056ea93a,647
86f858f81a,402
02f36ca5ec,681
ee55c26bfb,314
436fead290,581
e0cfbb4d1e,833
ee463d2892,340
78ab68c3c8,371
d48134038d,495
fa74fdc04c,674
f14ba9dae4,153
23012be6b7,488
ffb5a4a57c,495
e54d72e6b7,55
914df9f8f8,721
b50dbf7dc1,765
7cd2918c27,506
ecf1d1a666,492
ec1d7d1ae1,283
c08e29a1dd,635
f96854d4b7,758
033029547c,417
ad7ac7b47f,587
9a836057bc,752
cc71a2479b,246
2c07634387,487
12b47dcb66,595
37e8e0a012,504
d13f2aa25a,526
3c9218e3d2,180
9ff430c52b,809
80b2ea548c,419
ec80a4212e,492
33cfb92423,639
2e3b9098b8,707
9981ad3aaf,80
8bf21420ad,647
d2c9311644,735
da1b14541c,617
e9497af3d7,386
b404ffdbf7,525
d6ad336745,628
68cc289774,391
842cd34527,899
436d01f71f,144
533383b680,739
1cb68f59e7,779
e426261c0a,713
58d7827e0f,339
240004d8fd,882
1ffd2147e1,340
9decfafbf3,247
76cc8212dd,354
27ac879f52,429
3606703e6b,610
03d9a31cd0,649
5a13a495f6,289
45068edcbe,557
26b001bc1f,377
3b23772288,870
8a57f722c9,685
054c764e3a,847
15d872393a,686
9a16cf829d,819
c2c78b53d6,758
3ffa242fa1,217
9b9c2086f4,369
d20d6f41dd,773
d934a53d9b,814
bc183053e8,626
a18b7d9b6e,479
6908a36e6a,763
8a39b1ce9f,201
79ce59706a,570
dcaacc0402,564
d830c44d12,417
1b64862494,622
9156a46309,312
4c99a92c2b,321
d84f620e57,450
d0a0a50b27,554
7327c7cad1,578
e099a1a8ad,538
3b3e3a9a97,635
4519bf6347,284
26afdd76b5,779
d6063c665b,677
ece4d1d4bc,117
ee468f7195,414
48e7a5676b,190
43b65acf38,97
05d175bd91,270
255a44ea74,555
703cc2cdc7,339
8ee672b4e6,502
f486d3c0e5,473
bfb385be9f,606
1957bd75f5,582
502d93b515,554
51c4fbfe63,716
f72edf3035,837
11dce96954,306
d05f21e2ad,524
146dfd93ac,789
1a2196365e,658
de682a1eb5,173
670d6332be,558
6781b6e297,742
6599700d73,477
e72b32e044,93
4588ecf11f,562
0af60a2408,530
447e0cd396,487
2cd4095182,478
fcaa76df64,672
f01f1a62fd,621
0f72426c72,410
7ffd320769,444
3be3f006c8,330
599c69c278,824
b77b60349e,205
a6b263f3bc,756
75ab739866,937
04e5ecfbde,68
c5cae37fca,829
3a1e264383,761
942b755ac6,642
4cfe2d4763,398
9754145e61,391
5a8dce4386,123
db1c258e8f,283
c096fab229,323
1f038bf35a,790
a2c697968b,520
239870f218,672
ff35f2a328,594
f4341b924b,808
6364ce708e,738
1e3881f1e0,791
195450d08d,222
8f6b83329f,108
ce2f737ee1,541
8596457c74,390
583a3ba83c,716
6aa0d8db82,638
aa0ef6b439,449
20a283cf78,360
9853f60114,765
ad14d2413e,752
32368fa1a5,359
b1b4b687f7,650
ee609c01b5,570
0fdbfa2f0d,373
f99a792e1c,235
51fd24701d,245
28029fa2e6,375
b99433d2e0,769
bc6b14c9d3,538
9b4ae543b5,454
f1e1cbd5b8,489
7e0d970af8,566
22c08a8dba,450
06f549734d,793
6417ae8563,167
0c3cdc4486,462
d8993ae908,453
fca169873a,642
0d6a468b92,516
d0c4763c9b,107
c62fb52445,826
e82a9be847,505
2cc9b18030,61
6031814bd6,658
63660a3693,162
d430cdaadc,346
7801fdbd16,617
3709acd3d8,496
644dd2c53a,321
f104068e09,145
cbd2213768,545
9b1efe2798,664
bfe12bdf70,416
c3ff8a15a4,569
de8e673c5d,577
f51a494b10,575
aef24f508a,393
97ab9d8f26,593
a12c152cac,321
878d489fa1,716
26b509826c,705
6868facb17,246
f30c96de13,364
f81413f017,440
b0732b724a,680
4d4db48d0d,538
8688b0a79c,698
098194923a,448
052c50e4e6,661
5ba442f1cf,835
f202b3b4ca,508
201b6ac1e0,378
b0ce227ed6,170
cbc13d1a01,694
b46cdbca5d,262
43de3f9c9a,551
a4af4ec79e,142
9dc508d95d,701
ac289a4281,491
cb8a681027,155
eaceba067e,788
e64711cf41,329
0962d90501,210
7cdc6291db,303
76dbac3910,688
4d3e7f3eb4,303
f221c63b76,462
4c5937c9e2,221
d711226cda,667
37742e5f10,488
24c04f56a2,844
280911f6fd,86
339db3eb53,383
fccebb487b,472
8a8ca7cdcc,848
eaebee27aa,511
9b24c1eb70,650
39fc7213e1,666
22c42f88ab,735
18e4bdc8d4,552
58c362e010,277
747924ff6c,829
0568930a95,511
71408d1c56,173
3d7736db3e,774
bfbeb93dd8,846
27ed8e3d5f,495
d542d8517b,682
4db87ce39b,599
d3b4bcf92a,347
70b5a9919a,786
067f82832a,617
f01ab39d6f,321
4b3f1d969f,535
82d8b50c5d,745
c0c83b4e07,737
13cde8654c,822
62bce5724c,428
c752672e83,562
3e6b6146a4,624
4a263eda40,361
051c0a2ddb,450
0100bf4bf9,796
d24b00781f,395
523834c0e0,207
1e62bfeb3d,818
ef532b1d90,656
8b217536f4,475
7bd8bfb18e,446
9da3f4e2ff,489
f906c96b0b,480
f0bc578837,787
49fafe3b60,426
ebbf3ea889,542
fe9ef2e02d,879
daa59da19e,608
c2e472a205,431
bdaf5d8f32,846
2807129884,646
2a6209adae,482
fdb2660fd9,657
83d1c277dd,285
8534d4dfec,541
d89411d9d1,299
3be7193c50,154
fcbf884d92,84
c6a614c6fb,748
760173ca87,680
58bc52866e,546
01f537721e,763
16f514d1ee,404
f970a44702,286
ad7e806892,312
113156b9e9,504
54296f679c,730
2d65eed666,419
dab1938acb,212
9833bfe671,503
677dbfd1c1,425
5406a61720,670
d792df5590,753
7b741f4f83,618
5e4f66c987,733
cd42b00c6c,725
5954dc3bbb,610
b923daba0a,450
916c472945,425
050f3600c1,440
9b86b8a5fe,99
e2c1c771e9,629
1a1383df07,685
88a9870bbf,207
04be99d480,464
ee2cd8b38b,357
046cba545c,563
b0e3178d6f,944
5c91f8d9c0,656
46af3a5b29,623
7e23d561cd,537
961ed3ae33,489
9b933aea52,502
8f22918dcf,312
32f4de545c,273
dbe559c0ed,90
497ed6a760,383
c514a65854,203
e86690dd2b,828
71e937b285,59
1da9e3d14a,807
3f39e6e1e1,403
1ee12ee903,673
390c158f57,696
79e829b445,569
e48aff427f,622
8077c06f68,307
e224e91c50,250
72606ea7e2,570
e4cf54768b,376
244d2a8082,509
2d2f28610a,573
c55beb0582,575
190ac23ab2,496
8a6401e9d5,110
537c57487c,636
eddd90bd4a,360
bd971c3d86,600
37aba9fcb3,786
99de133bc7,287
c190d5a96a,242
b5672d535a,593
91fbe9ad11,706
651a594743,684
f4e6470f2b,238
86142b66cd,490
c9663ee44e,100
1d7eaa9036,520
893f6e0f7f,468
6d49d84013,522
1db85dc47c,609
3b71213533,457
c0a045726d,514
792cef86c2,75
44678207cb,795
91ba84f784,511
576fc986ce,317
572001f0b4,723
f8777febea,294
a003c71571,645
88957d4b3f,787
fa2c779db2,330
4c0efe9735,296
886335d982,786
bc78319696,931
040cf0d9ed,602
5cfa3dc715,667
bc0b179b41,791
bc8ee4cf71,492
3287f756d4,455
0ef6a1a9d0,585
f0f3922d30,97
8869f3399c,165
a0c81d2a79,370
aebf99da9e,555
b1ff4879c6,385
15f3e1a0df,691
0de8ecce67,358
dafc37c9b5,721
bc2160ec16,172
7c3a952cf2,342
2e19b36968,363
ba59579920,384
31767a6b6a,791
0599c13063,595
e94b092cc1,277
f2c108fd0b,492
3b24607460,664
0958fdc7bf,753
c215f25359,127
75ec408017,781
e7c396bf28,475
82300bf473,630
613d4bb70f,206
a9b361a48e,698
d2d362db2e,637
472d8fb7f7,526
7bcb61c3bf,416
2a0c638678,405
d567492570,304
0b1f1059ca,633
1b50bad7d1,409
82670a1711,427
bbcfa77705,556
ab7bb7a149,342
4885a860a1,304
78e836e9f4,774
dd59e76729,291
f7a341bb7a,578
5e29776755,318
389e82d252,763
e26029b910,419
f28310a865,566
5c2c196072,320
038c4d7a3d,671
95016016d6,610
faabfd1272,509
98765fddfa,644
13723d4e2a,620
239a80d29f,509
cc718eada4,249
c72e00ed55,717
37377158c5,837
71ce93a7b7,816
c4a41f979d,514
0cd43eb1d8,607
9e45ead18b,487
00323f1910,565
c09b502837,194
baca775a49,309
1973a628b1,702
20a3294af9,464
6817506a91,210
6cc3e319bf,667
95d14b6295,530
6fe9bc9132,650
d1917291dc,411
9acd310f25,628
63c153b577,399
413353cd7d,420
b9fbc53c1e,470
515798b1cd,693
6e00792276,270
6edecbefa0,200
71311cdce9,586
f1eca3ffd2,147
db04c2683d,487
070da35501,746
c4b84025e1,931
6139ed81ab,375
18606906bc,535
8e914b81fe,686
60a686709b,151
17d4d42273,922
7387c46115,578
617fff6c35,475
1b0ff56708,532
f88f72e343,705
2cd6db6fcd,748
98b49ec0e6,293
9fffec824a,770
eb48070e3e,280
866cbcc009,453
659ecabddb,733
d7826e339b,579
3bc80b1c12,435
d6e41f3c45,401
075c30e2f5,737
7f5df12942,703
711470dabc,384
f836633c5d,825
c9fd06a1f9,549
2d5933d5f6,80
9938699a58,384
f21b46a988,595
62c998cc72,868
49aeb06689,549
6fad2e31a1,620
3f277a3bb2,684
8d9e8acc95,612
019766b43c,844
dd5c9e2550,457
39b10799fb,530
d107a8e18e,758
4f4f1baf90,574
5eca033d76,368
ab0c6b03b0,92
7671c2d961,167
15d090dfcf,123
ad870f48bc,471
a5fc503220,630
e4e893bc98,805
a2393894ff,468
69eabf5f29,701
e3e09fce08,142
5f5b77cc1b,161
8a78a43802,564
cb0d2bd803,410
ad56da0d75,583
f6ca628f38,406
b4ed4a112b,215
3b2e64b4bb,248
873e2f5d2c,596
b7f1e8c111,728
17ac6c1165,389
7b97559200,486
3bfe771dc8,554
1c3ef17382,798
f448297676,734
d02bbb7461,687
83711cf4a8,264
c0d95beb5f,560
0881e78cac,549
875085ea47,472
fe5fdd7979,444
7bd606b890,690
829451e2cf,820
7889812661,152
4efc5efc79,325
8d3fa0ddbe,555
5fb39d0e7f,643
f21da6e691,721
0feeb1040c,739
5ba378eb07,500
c8be125295,646
1eb92902a4,208
43dfa0e160,678
f5e331a0f0,503
fbb14f2691,521
8fbd93c9b8,745
9654d1a56c,727
8d97feafe8,671
8054361dfd,468
e2684fca5d,456
dceef5a0e1,532
5fae53bf33,274
42074c0725,953
bf18502d61,823
8ae428b77f,235
1a948a1a2d,541
dc33e8d3a5,494
93c3bd5f5c,225
0e6f485743,697
4f136093cb,794
bfc9ef388f,181
6f18215e39,262
6aee62c3eb,113
d5f32fb9d8,648
937bf3bde5,355
37bfa26044,757
05454fe6a8,663
cb2a21050e,561
6b75879bf2,554
99b014b973,666
da324cbdde,498
a900d21f9e,531
7bc3bb0a20,554
64f1d0878c,661
78fb4e57da,176
d590a3a3ba,450
60ba38f87b,253
fbc13a5b47,784
d4eaffbe2f,587
c26c927bb8,717
f72a9df651,330
489df63e85,699
f452c01d97,100
9d5617b842,695
dce7811645,637
356a6e85dd,387
