id,fold
7a00981494,1
0f776d1a05,2
176bd974e0,3
821c36cd97,4
2af3c055b2,0
d2355eb92b,1
a82d7959b3,2
244edb19cc,3
b4b225aaa8,4
fc835386e7,0
be53c64363,1
34003990cc,2
5bc61454ef,3
fa78260d1c,4
1c6f0527ae,0
4ee4b3485e,1
b9f002931e,2
8c55a43029,3
3c90e0da69,4
9b933aea52,0
75907e6bb3,1
1d10ae96f5,2
95ef69abc1,3
5bd4b0d116,4
05c7033694,0
809d3a2b71,1
c6ac3cb5f1,2
b479520ed1,3
a7a87180a3,4
5f54df3753,0
765321cd6b,1
f61edc2659,2
f98a87f651,3
88ba38dab2,4
8ee672b4e6,0
41fee23985,1
83a2adae40,2
b52ac8f64e,3
403a7b5de7,4
ebcd41b5f1,0
67913364b6,1
70596c3dd2,2
7a9729505b,3
e32a58e85d,4
56bed3512e,0
290082cd0a,1
f5e331a0f0,2
3efcef3f21,3
10b99a2679,4
5b435fad9d,0
79fbf50ca3,1
fd949b5ab7,2
9833bfe671,3
d0ef6f681d,4
917a0e6868,0
6994342067,1
748078728d,2
4171b6ca36,3
c07a44eb90,4
ccfb270edb,0
0b75c88e6c,1
189f543aa7,2
3a9c63e8f4,3
a05da102a2,4
e08ad29c4d,0
59605645c0,1
7161efbf0a,2
f5c25276d2,3
52889bff06,4
e775f485b6,0
50c5efed92,1
3d882b8d41,2
f0b9ed069c,3
69cddf572c,4
5ed9ba604c,0
51176b9d90,1
4c9b3dc4c8,2
5f15a9ec4c,3
c202c25557,4
9a21f73ad4,0
0b6bb5c85a,1
ad04472e14,2
86f2cf093f,3
9ae81a029e,4
debe560cfb,0
1b6db79ff5,1
b2782e3901,2
83f8ae854e,3
fbbdc5f6e2,4
bc1c545371,0
120bb13cfc,1
42b9ff31aa,2
4686d84198,3
10321b58c3,4
347d3a7801,0
4c4dbdeaac,1
d2e494a718,2
68c0ec9724,3
0e1f6f4a9d,4
f650532780,0
cfb0294fdf,1
b6d738b57b,2
4210e9e5d3,3
04300886c1,4
27e33cfeed,0
5aec15741f,1
1cec04bb12,2
20d90748b2,3
a7c9e07706,4
739a2484b4,0
113156b9e9,1
37e8e0a012,2
836eedd4a7,3
08c2070b20,4
a65aa82e0a,0
eb5baeb627,1
69dde91f51,2
88e2f52aad,3
101926ea19,4
3ba7e5581e,0
858f84a797,1
7c34859167,2
cde7db0718,3
e23a93a95e,4
c2582be202,0
e335542c17,1
d943ef59b4,2
6738994f95,3
853a1ba28f,4
5cac2dde69,0
72a6095db8,1
d69556b746,2
1155134b65,3
b7aa650710,4
4450426d55,0
8245366dcf,1
31975a3fc1,2
af795e857d,3
5bcea69e9b,4
cc70a60681,0
3fd9c0ffed,1
e82a9be847,2
42c563d895,3
a656c1edc0,4
cad296a394,0
bb78b0170e,1
c66ae04671,2
bab082fee3,3
f27a3ca60e,4
a2350575a3,0
922f4b1692,1
8620edf732,2
df47f2e681,3
de83a67dd2,4
952563a97e,0
0b11c85eb7,1
a32a4a2256,2
851d6c941b,3
a1ad0767f1,4
d8807e8abf,0
9c44868c96,1
2789ca643e,2
65839ceeb2,3
bbf3b633d7,4
4f02e56080,0
92b5f47694,1
b6604d4bd6,2
4d6522470e,3
fa37b3bbb5,4
855e5569a9,0
b720639d3d,1
86eb3e77a3,2
a624d8dc64,3
d0257d7254,4
56f72ef356,0
b7c3012e31,1
735ff8c333,2
669bd87a83,3
9bf8f84094,4
770d038a86,0
04aec42282,1
bfd7a73deb,2
47e634345e,3
1fef5171bb,4
ec18ca6314,0
452e3918f7,1
e697e2d9c7,2
b4602ed79f,3
6177ff1ad4,4
44c1acd6e2,0
7cd2918c27,1
e6ac2a35cd,2
57c0f3cf2c,3
e060d5ca41,4
bb5d74ece7,0
e578390adc,1
ee9a8aa9be,2
8f06e655a4,3
6754a6fdac,4
62d13e356a,0
14eddd75d3,1
7049da9998,2
21720a05fa,3
a8ebba8c1e,4
9874f75819,0
085484b27f,1
06050de815,2
22e67f017d,3
e2526a10e9,4
b544b666a4,0
fb09c214ae,1
3666f04356,2
17c1981f7d,3
fbbd320627,4
5ef4baab15,0
45406c9a5a,1
673ec36187,2
c9907b0008,3
d65f579350,4
21bc477614,0
c5f7b76607,1
ee044b4654,2
e42e6250bd,3
cf14982a21,4
a3bea8f266,0
dfb450f27a,1
228c4daacd,2
446509eb39,3
4c8bc90762,4
c44a16349c,0
306e6e7743,1
c4902fb3f1,2
3e2d048107,3
9061243d58,4
b39b67db8a,0
187fa49f49,1
54b1cff49b,2
f68ae5fc4f,3
4b05f60263,4
4a822016ff,0
2a7d747db0,1
17470dd9fc,2
7e2f5c3a0b,3
8e154a02a7,4
428255da91,0
5be84e4ce5,1
2bd492e362,2
55cf1d31dc,3
5e9c32ead8,4
e6aa3a20b4,0
5057536c73,1
67840ed90a,2
8c6b8aac6d,3
a498311665,4
bd02724c0d,0
b8a8ff838f,1
dbffa35f38,2
b696d70c72,3
6131d2d8b3,4
5c9de2a022,0
66cfa202e5,1
7f76751c6b,2
f11db4f38a,3
f202b3b4ca,4
bd7f4cb2c4,0
88b89e2654,1
c2879bc657,2
86f2fd7025,3
f959ffc6d9,4
239a80d29f,0
707361a693,1
faabfd1272,2
5e3ac6f983,3
d465b396f2,4
e37b8208fa,0
49c9c04ee7,1
e0939d3faa,2
571b14e631,3
62715133c5,4
d84535e5f6,0
21258b28bb,1
23bbdfd154,2
ad16edc8be,3
6cf8fec79a,4
25bb6c7720,0
244d2a8082,1
e18636b104,2
0bc80a2050,3
b9b8727ba8,4
0c9f8a7a42,0
9567a72dc5,1
a6c17d483f,2
634088c2cb,3
fbc0dcd4df,4
2d5ca11aae,0
7bed570cde,1
1675d7da88,2
455c8febce,3
ce6314ca42,4
a15415f3c9,0
8caa006f70,1
2d9b4d01d0,2
8af8d5fadd,3
5c641d8b06,4
d55dcb72ec,0
06d3201dd0,1
955155dcfc,2
ab40e136cd,3
f43882a92c,4
ecde62fedf,0
a848047508,1
ee942dcd44,2
8b29f94321,3
cac3b6adf1,4
5382fb0713,0
9cb55834da,1
287457855d,2
541e59b47e,3
f3ee165cd0,4
7f1c9e5f69,0
51308c8b03,1
8a2afd812c,2
d885813aa8,3
342ec0cfc8,4
598ec4a143,0
f273589439,1
6377b2a077,2
c5959875cd,3
81aa49a9fc,4
0475626c02,0
7d420cc2d4,1
489a8fd021,2
90edc7fb0a,3
a32b0d0cd7,4
59a20a914e,0
387f07cf75,1
d5e72925d7,2
e6e478cbc6,3
e7d963d69a,4
f49380471e,0
d3aba83506,1
c901f669f8,2
fa50e86a72,3
3dbf4d3e57,4
eaebee27aa,0
0568930a95,1
d72a290951,2
25055c35c2,3
e63196d890,4
8d4644da68,0
0e83c832a8,1
ee4cf359a2,2
91ba84f784,3
0fcc664e40,4
8d08d5a68a,0
1379940546,1
3b5d5dd52b,2
3ee59e7485,3
24d4817190,4
86bb108198,0
df3c0ca9ca,1
2a49169951,2
57d0d7a5d0,3
7d9b2f9402,4
d975321865,0
755b1d4def,1
5d1be3b238,2
0d3eb7681c,3
6d9bbf4c1e,4
fbea8c7ae0,0
c2eed8269f,1
ceb58f3460,2
a089728353,3
cb79c2c1e3,4
d7f7a9f48a,0
b202b6b3d4,1
c78e071138,2
0283add18e,3
d2353f04b3,4
20d0d1f973,0
1f07460c78,1
6119e97074,2
33a1b10a37,3
75dda4f3d6,4
4f1c683f81,0
f2e9faa785,1
21c312cfa1,2
5a81181e41,3
28d42de29f,4
e263adecde,0
a39866f50c,1
eb46e70089,2
6e9164c1f3,3
499560e566,4
0a050d38ca,0
8f60ff0312,1
fcf64355cc,2
dcdb96f81a,3
4621e4cf32,4
42e58ae641,0
333c47577b,1
7c530a9085,2
77608c7770,3
ec5db065d9,4
c4c0cb57f0,0
1e45cb9411,1
680ec6e447,2
abe74273c8,3
04d05430ab,4
7469baeb8d,0
f62410bce9,1
0bd1e720bc,2
6cb11aa807,3
9829094cb2,4
11f4ed3a8a,0
5cca3a3213,1
b0a7056a04,2
e476971090,3
1017084680,4
0c14b502e8,0
22e7cc183f,1
e402f53276,2
41be9a5164,3
2101c21f75,4
493a210d3a,0
353bca9171,1
0b64e69d0e,2
cbc52ce985,3
a50ac7d1e2,4
cf19041b8e,0
edb300a0c6,1
33c2c53893,2
563d6cd7eb,3
7cfcdfb76e,4
6f917328a7,0
fda5468e31,1
62feb1eebf,2
f6f32bb5f5,3
1ecbdbe10f,4
92fe1d923f,0
5c78acfc62,1
059ae59b4f,2
82991308ed,3
17111dba6b,4
fbc9a1149e,0
d9aff0b72f,1
777df11ca2,2
411f4ac9d3,3
bd20d18369,4
55c0f6f4a9,0
619fa9083c,1
149eec939e,2
f82f19a681,3
e7feb2d438,4
89af21b6ee,0
8f17217adc,1
69cd6cdd28,2
01495a638f,3
f122ead5f2,4
7056ecb2cc,0
efc0369a2e,1
5ec431887a,2
3825b66859,3
e25d3a27b1,4
069035a9b5,0
c539d447bf,1
242beacac1,2
d029316467,3
2194de7683,4
dfced982a4,0
1ee82dabee,1
8b30fb6d98,2
d4ed19a4d4,3
0aa2cfd2e2,4
c92ae135a1,0
133d7c26cd,1
6a050e000f,2
98595cad73,3
a27e64c2f7,4
d81f6c3432,0
632d03fc18,1
9a32f8d94c,2
609c37ba03,3
c137712b61,4
ab7d09443f,0
4f5df40ab2,1
4bfa0bfa8b,2
c0a045726d,3
9091630666,4
7161ad1940,0
f328eccbf3,1
a317a82463,2
6503a5e606,3
519955218e,4
b09456d59c,0
cc1b695b2c,1
2ecd05d83c,2
c16e8ff6c3,3
15691df1b1,4
1cfb3a3092,0
b70f0ab0c2,1
6aa39d32e5,2
d9d75842cb,3
c4a41f979d,4
68dd1c44ae,0
7e893b59b5,1
db1856cd5d,2
e171e6162c,3
93facfbb35,4
abce81db29,0
e3bf961b41,1
baa7d7ba42,2
6315adc398,3
8e280f2c87,4
045c5516a2,0
f2ff5cdf47,1
69ee613976,2
6cd1de8ef4,3
bb0c689bb9,4
064a8eb3dd,0
a393f5609b,1
5948185d4d,2
758c74c39e,3
58edb9b58c,4
ebacf0e713,0
dfacd912f5,1
1bcab21a24,2
96e1a80391,3
fb4aaea758,4
aeb36c1964,0
11bfb46a23,1
a5b0ce8395,2
7fa5927702,3
277be83e7e,4
5b808ba57b,0
a1e16dc7d6,1
0e63d9a8b4,2
10b09b3d29,3
b91bb6305a,4
c7383e9a87,0
7463d7da9a,1
545b319e46,2
4c7f2b2c18,3
90cec09744,4
2643c25e2a,0
88d86cecb5,1
092c6bc422,2
b9fd9429e3,3
fdc2d50f42,4
eba8908805,0
8032860ce9,1
80552d0e8f,2
55737efbfe,3
84cf0b50cf,4
9e64fc57aa,0
0c39e78c19,1
99aefa9443,2
0d6a468b92,3
f011521ef0,4
b465487b3e,0
48d34846d7,1
d410a74e8c,2
13709c6a2d,3
7c1b8a17cc,4
4f3ebfa6fa,0
539666654e,1
0905843ee0,2
d2dcce97b1,3
b144a72dc9,4
e3ee715d4e,0
0230002b65,1
e38510a800,2
793ba9f7d2,3
3cae60b2e3,4
6d17d3be2d,0
ccf829551b,1
bdbe57a505,2
6c39cad9de,3
321f21e02f,4
04cbf52244,0
0d3b5ec2a8,1
814d0b9a3e,2
22e0d4d976,3
c8adc706f5,4
a54da7eb9e,0
9c6b016819,1
b54c04f07f,2
d25a2d736a,3
21f6c04e43,4
a41685b927,0
e50041b85d,1
9ecc1f5457,2
57314a2b58,3
69d62b2f52,4
5997066cbf,0
79af45f6e5,1
11236835b9,2
60dfd16b68,3
1937cfedc5,4
b0d0d70817,0
9399b45f19,1
b1d7dde27b,2
c9094061c7,3
10a04f7dfd,4
fd938a4752,0
94dc7202b0,1
bdbf180bb4,2
3c7d16efb4,3
da3b6be1d5,4
b887b3f5dc,0
78ffefb944,1
cf11876547,2
500267ba02,3
bf8d1fb21d,4
c1b9ea094d,0
494393c725,1
7f38341dd9,2
da56ed9d56,3
9bc6bf1c23,4
de7202d286,0
6b2f7ba83d,1
989a91d6ab,2
a487cbafbd,3
51767ccd9d,4
9922cd597b,0
d19827b32b,1
29b5ee6cf5,2
73a4c6a4bb,3
5f5445bcd8,4
a58f7bf642,0
2539151aeb,1
b8be6ec1db,2
e4a2ebc155,3
4bbc410ec5,4
237a9c7f4f,0
7432950176,1
8919be1266,2
ad6e3961d4,3
541f392605,4
46d4cce6b7,0
d1e15abcbe,1
e306f89a02,2
8f16b2685d,3
3ee086e2ac,4
6fb4c35e0e,0
7e325e7a9d,1
9c90708fb3,2
0bb14b8c19,3
c65a9fa7e1,4
6569d102b6,0
01f91c6197,1
31dba1ef9a,2
84dd68008f,3
9461c11c60,4
898fb59f6d,0
e5d26987a9,1
02b224b871,2
3f0d544cae,3
c43159d789,4
3f44516dda,0
4ce34a9fb5,1
64c36c6a25,2
e45649bcc1,3
d45c69bd9d,4
dce5510be3,0
9010a05d5e,1
164530d3f0,2
8063c65b57,3
c0240a49cb,4
e220abe8b0,0
6d3bb1c3d6,1
d27dc449a5,2
8bc707feee,3
d5dd97abfb,4
3dd350a6f2,0
2903f6a1db,1
a6c2605919,2
d6987190ea,3
e5a22d144d,4
9e866473b7,0
a2c697968b,1
4279e747a0,2
63d4a471c8,3
c320fb7641,4
02607a1d6e,0
2261517560,1
39fd17e017,2
02b2e006c8,3
158372da81,4
161f7c184f,0
1e99ecc4de,1
e4159ed1de,2
6e2ca15d41,3
725c079100,4
0fec368473,0
ceef85bdc0,1
7f09587094,2
e506b4b589,3
18d013fced,4
1d7eaa9036,0
8e84b940e3,1
110664c412,2
241f5d63c5,3
f20521b7f5,4
035d178826,0
4c7781ae43,1
7b785380e9,2
0adb490de5,3
f6a9cdc607,4
777a42ca36,0
68d00224e0,1
c8a3cf31fe,2
e6d955fffa,3
c3f52220da,4
8267c5f862,0
be56f5359f,1
65ac89d834,2
f170d1105d,3
5a7d0e837a,4
fbb14f2691,0
cff690800f,1
6b677614ea,2
75b8134623,3
e002cd7798,4
8884856272,0
2309b6b116,1
4c09e631c1,2
c4f24495e3,3
ae87f367a8,4
7310863c7b,0
c8b6b2c92e,1
4ba3207c38,2
dcd5eaced7,3
d5777e4789,4
8ab2399b4a,0
dcbfe835ec,1
59f63d1a95,2
df4d3306f0,3
efe4a7c5fc,4
45a1f78171,0
16099fb731,1
be5468a599,2
6d49d84013,3
9e3ed814dc,4
5258e72b4f,0
1356069815,1
1bcc5ea50a,2
3417ef817c,3
a703fc4911,4
cb8d49e61d,0
2bf60e2330,1
f38e999102,2
979f77d312,3
09cf21afa7,4
1af44a9db0,0
4194504947,1
5e96338a97,2
d2ea97ca4e,3
a04d442538,4
3cbbc5ed1d,0
5113517acf,1
6e1433766d,2
4161f35a4f,3
096e56929a,4
5f56aedf85,0
1cb4733828,1
3a7868e7e4,2
9b656c339a,3
59944f0f92,4
6ade8abb39,0
32ffc55b56,1
e437c3912d,2
62bd7dc7d7,3
37ddf7de3c,4
f8aac62301,0
1ce78adad6,1
4c249c63a1,2
0589f557d7,3
646bead850,4
d802b933e3,0
fb85acf55a,1
6420ece709,2
241a32aab0,3
c5eb095a74,4
d7eb8b4a95,0
ed2224ab77,1
38285ef00d,2
adc1ec2462,3
fcf8c91350,4
e0f166a352,0
5fd6a2da0d,1
f3b3d14146,2
69700e2869,3
e21021cd36,4
196b082463,0
ea6f13458b,1
a88d46d451,2
af08b134ef,3
7e92ab6fe8,4
d05f21e2ad,0
5cd89f2d4c,1
397f00cf61,2
008a50a2ec,3
b7c1e2a377,4
0f5f146f1c,0
0488eb2f20,1
6b3c84dc5a,2
5bdd3618c8,3
eccdd0f368,4
8c4ac14f53,0
d47c78058a,1
68241a010a,2
231fc4e8e5,3
c8a962d7d1,4
35053e8edb,0
a16cf0126e,1
62d11a72f3,2
b0a9170b6f,3
ef04597f79,4
ab21a116de,0
95af8ca744,1
420ed132b9,2
b447288bcf,3
752d0ede64,4
5a69e74675,0
7fb1a8a0c5,1
4087d80276,2
36e1354d65,3
1b741079c5,4
c6d17f5835,0
1b7497985f,1
76079d0bf1,2
69cec1ddde,3
af3015e30b,4
548887f17d,0
0e90fb8fc6,1
8c7a0d5a1a,2
bf44061c39,3
02f19130c1,4
123870a546,0
1ac058f0a4,1
867e8976fd,2
9293eee645,3
9f7e293e89,4
d991b7a689,0
864ebfc491,1
cb677fab7a,2
a78e36d77b,3
32dd0a323e,4
4548b5fe8a,0
748b1244ca,1
0c7fe0c644,2
3c4acab200,3
01f32c502c,4
db75c6831e,0
bd9b727231,1
3da8005edf,2
9e83c04d5c,3
8d5cca7374,4
d502c7113a,0
3f12023654,1
3307dd0179,2
ffa64b0acf,3
4f84cfd807,4
973872ad59,0
e0d98e6fde,1
ddcd5701b2,2
f83888b84a,3
b404ffdbf7,4
15103f6ef7,0
38d61f0fef,1
81563b7b32,2
cc636fcb13,3
6d7f1db1d5,4
359e6a043b,0
01f43eb833,1
472d8fb7f7,2
182891f8a6,3
7cc1022e2c,4
0c444101f4,0
ac6c4357a9,1
d66e58294c,2
94b4f44698,3
374a1dbf0c,4
04d2ead1b4,0
a070422df0,1
845267074c,2
9d3ec04eac,3
5537f478e1,4
b07015747f,0
20df40b631,1
51ad12b135,2
29ea4f92c3,3
1b6afd84fb,4
4c5ba6aee9,0
6e9484138d,1
d7e63b028a,2
ce04be18c5,3
164999db81,4
749314518c,0
eaa326be94,1
d13f2aa25a,2
3d9cc215e5,3
775bc235d0,4
10a1a5b78f,0
2c89a54ba5,1
060cfb2d18,2
fdcf50e18a,3
2acc196bd1,4
cba568b15f,0
a66fd32f20,1
e4ee492bd5,2
b8a51aaee9,3
4ed1276470,4
555ab38f47,0
1744bd61ef,1
6b5f72af67,2
a80973d210,3
4ed12ec89a,4
f0c6966ef8,0
f4c8e27cbb,1
4e1d253099,2
63c0eff552,3
a227e7f1da,4
15a54065ac,0
4aee25ccf3,1
4b264383e4,2
a1ee362660,3
1b2a33253f,4
d0f922c629,0
e97a3e5acc,1
1bb7369c68,2
52da078de7,3
1b4c67f0cc,4
bbf6b192be,0
9478fcc031,1
68709951de,2
83558aa4b8,3
4beb590412,4
d699f66ea1,0
0d52ed9aad,1
f9467f033a,2
23d0724e97,3
66b56662df,4
1edcff8f55,0
ce573caad1,1
b8a9602e21,2
7f196f6711,3
d98faddff6,4
c982bcdf9e,0
e93456f706,1
033bf5105e,2
2424f4afc7,3
cde797dd61,4
30bb570ce5,0
1ad2135efa,1
9848ad8e46,2
4a08951f0e,3
32f2fed6c9,4
9f0a0921e0,0
756a0a16dd,1
19d06934db,2
d034695ac3,3
26281da345,4
d129dd38da,0
30cb1002fb,1
bfbe0808b1,2
a49465e1af,3
c5d0701e78,4
4a03a65d79,0
8ef3d8c73c,1
6fb1ecf627,2
d29d1424ce,3
10442d17d2,4
692207d70f,0
aa532a7c30,1
7a0d2b5d6d,2
1f1cfbdcb3,3
04467827d1,4
2acb8bbe84,0
1b8d100712,1
4dd463ca9e,2
a265577181,3
d6cba9f9de,4
73f951b30c,0
53065eaa33,1
8d3ee9356b,2
e0294013db,3
509e612741,4
baf79bc8b3,0
987eb16144,1
9e17d61db9,2
0d7993b61d,3
17c5d2464c,4
78f3b18d4f,0
df3a1c2d7b,1
fe76b5e9e0,2
9f0bf03c7e,3
ffdef44e2a,4
dab9e1b94c,0
1186d4ca3c,1
dfc0a7b323,2
58f49bb2a6,3
65e2650a80,4
541687068c,0
96d917e53d,1
d05c1dc1ad,2
1d1e3f95d3,3
7404408177,4
83f67afabd,0
a9b4214b92,1
b614e76921,2
ee13d500a2,3
6b6e268379,4
e92024548a,0
b221ece24b,1
7a29766af2,2
c8f08b5891,3
36dcec0996,4
5dacdb1080,0
0b118ea7b7,1
b1fd7719e3,2
e3e92cc747,3
663c095075,4
e480079ae6,0
6e1f24469c,1
b5544cfe5f,2
8d89d465fc,3
a3de137406,4
bfbc7fe76d,0
090075ab14,1
1751413556,2
d155b45b62,3
1439570aec,4
fbb738d83f,0
930cbb8ccb,1
545ff25feb,2
23e0be0175,3
5d9d0112ad,4
68666e7f45,0
34bf180903,1
25ebcec9c0,2
641daad2d2,3
993950daeb,4
8e224affa8,0
0fa1e2ec0d,1
ff4f821746,2
e11479e2ef,3
4151efcf29,4
60668ceb17,0
fab01bfcae,1
6e86fed535,2
c352f6069b,3
0af60a2408,4
5bf8deec0f,0
4a11c0f4ad,1
08af8b0df4,2
d26e890704,3
221df8405b,4
c9a2990f76,0
2dcae23744,1
0599374285,2
07e7427152,3
ad9cf3c2b9,4
36f332bd11,0
0d2238f294,1
75d70e2411,2
47aba1e35c,3
d8d207d58f,4
aa073980f7,0
5be0000be2,1
f50030f52a,2
b5970ee4d5,3
39b10799fb,4
c470fd3fa4,0
977f897477,1
0616cb9c1f,2
3a003f211d,3
a83eb8c3c0,4
1bbf1cdaba,0
c2171fde8a,1
95d14b6295,2
bb68fcaaf1,3
fd84c2ff6c,4
531687f063,0
130229ec15,1
a70ecc55dc,2
9256e2b7ba,3
90b8109bc7,4
39cd06da7d,0
eaa481ae86,1
feca2858c6,2
d8b1bbbfdf,3
d9f9f7ba0d,4
00a3af90ab,0
2a4ceb76ae,1
a900d21f9e,2
a4db94dace,3
2dc9e78155,4
6a86f75986,0
2f50fdcd27,1
89bb9341df,2
9611bdd831,3
5f1bec06fe,4
23d24d6b0b,0
b455f3a725,1
6b6aef9a45,2
d45b4f3b85,3
eb4efc4c39,4
e2cc98b860,0
0ee8a744eb,1
73cb41b13d,2
214bee1aa1,3
c49addaf55,4
3b5ca1ae0a,0
6bb88deab5,1
ccd5f44474,2
2001dfd850,3
b0a3baf70e,4
86c8fd7185,0
bf41d02c55,1
4a5595076f,2
b7cbfe92cf,3
56ac0f17be,4
ef4b910323,0
a6f63524af,1
22b0398a5d,2
e800a212f6,3
79dc99b54d,4
a366e0eeae,0
4da725a703,1
f5bd321e00,2
695d72762c,3
b08328c011,4
b18cb84bca,0
1b0ff56708,1
e6b6755d97,2
32034f14af,3
7fa49d7624,4
dceef5a0e1,0
88dc124b7f,1
6a73082b55,2
69bc7087d5,3
9a28814a64,4
f9cc9a649d,0
d7c57f676e,1
f8a1f29b78,2
8ebdcba27d,3
b8173c3664,4
8c0d2616e5,0
b1b0090486,1
3da64841d8,2
0ae08cc1b2,3
45dfe0640a,4
b6100c2809,0
ea2f1fa62f,1
c5627d8c35,2
9722dedee7,3
6959f9efff,4
9946b858fc,0
1dbc694c5d,1
d92a3528f6,2
9e54251a89,3
ec807c98b8,4
c9005cebc8,0
472d0bfdce,1
b76760a4a1,2
1804b11f9a,3
16d444da1d,4
c7c3a8a806,0
a6c84e89f1,1
9fb226174a,2
e00f9885c4,3
807262dbb7,4
74a3b69852,0
5425b9b864,1
5fefd5edd1,2
e5df7166bc,3
7fa55c8e4f,4
1056e892f6,0
999d21abf1,1
133b5ee507,2
8e6a55c1e7,3
1a47928acb,4
43bce54542,0
a06f18de38,1
bf294b9661,2
03dcdf8b24,3
2c707479f9,4
4b0d23912d,0
885c2a90f5,1
6fcb932d11,2
43c323e221,3
f213d4b318,4
0510fec103,0
3a8facd639,1
a65ba359fa,2
f362d474b7,3
ee0c346a44,4
e49b5c4be8,0
382c39da65,1
df687410da,2
2fe186a2c6,3
18902bd56d,4
8f4e3c0d7c,0
aeff4535bc,1
1e60f585fa,2
19c0520d70,3
665301fedb,4
12c412993e,0
47a6238a64,1
eb61290af7,2
48fa734394,3
7c37fbeb5f,4
c95b654fb9,0
164e2232cf,1
4b4dd814e7,2
ae1849dbec,3
e981a42d6e,4
8dd3e8622c,0
01abaa26e8,1
ad6283c993,2
af7e0cdd0d,3
8edcb8b48c,4
263c4fdbda,0
3b5aad6cdc,1
32fc8d7cd8,2
8fb16c02e4,3
cdb6298286,4
4ce0d52b0e,0
ad6fe18943,1
3f4b677dec,2
f13d52a40a,3
213ac06da3,4
510579c24b,0
34eff695a2,1
837c793261,2
9d65420fcc,3
7dfe39d7ae,4
17dd87aefa,0
91b0697d86,1
50563e717b,2
72c2499de9,3
20dd18d8cb,4
1a73abcf3e,0
7aef9898fa,1
40278e32e2,2
6237eac159,3
a535f4e908,4
973b5ff2f7,0
d1a7ba274d,1
f976134657,2
d4ec7810c4,3
ba6970504c,4
8590af360e,0
dd361d12f5,1
4b3f1d969f,2
0d215e9cc4,3
d5e433e1bd,4
174bc625a0,0
fe9e558605,1
802df9bb5e,2
b148e3561f,3
7246da723f,4
1c60c13d20,0
a4b1b30e7b,1
eea3aa657e,2
5f3bc6338a,3
c5592544a0,4
00d51ae232,0
f48b8dab45,1
8e13cda6fb,2
7074999e14,3
12eb26825d,4
0970725471,0
a88dd59036,1
9ffe9b70c4,2
62df6591d2,3
643180a49b,4
f82cc7ffe3,0
18606906bc,1
0ab9e80e8c,2
e7d582936b,3
170a1cb9c7,4
31681e5258,0
fb21ee1ab4,1
2ad4bf0d9c,2
387265cc0b,3
750aa12137,4
50f78681db,0
f959f79b64,1
1f805e4733,2
6ca0287c4a,3
8b3edddb86,4
69253f7efc,0
20b02228c7,1
db4ad3e61e,2
4440f7d174,3
8997ca1a29,4
cc4dd6c823,0
3330b9ee6b,1
2b62bc74fd,2
d66bb0c151,3
b6bbd06618,4
0f3af50fdb,0
0c61b75e90,1
784d0bfad7,2
92fa3084e7,3
de25ccc39e,4
98ef92da51,0
ad7abb5e49,1
0462491d87,2
96ce456813,3
9d0f0a2488,4
0e53e6294a,0
18bd2e6277,1
cea291eedc,2
4d04dcd959,3
753f85d9de,4
a0f7d1db58,0
85ff9eacfe,1
39fcc00d01,2
ea1fe0df1d,3
84e540208f,4
7e23d561cd,0
677d02e7f1,1
4289f167b7,2
4bd29d99f5,3
f3cd70744d,4
e60ec55223,0
d7b84ee2cd,1
9ca84742ef,2
a1bd9ad852,3
566fce5ef6,4
7ca8574a96,0
007c7c7dcf,1
258838cb73,2
3bf70b71cd,3
75b8d54e1c,4
3c2f5ba174,0
9dd492d6e6,1
46a94d4190,2
e18238535d,3
32995c6b96,4
2b9d6bad0d,0
0703c49856,1
a6a3383416,2
19809089fd,3
6f334750e4,4
8595d53217,0
104def81dc,1
7317846e74,2
c2916143c9,3
693689526d,4
572ab7045a,0
deb1e0e23d,1
89272f179a,2
4ce77cc568,3
53805fe33b,4
85813f234e,0
e099a1a8ad,1
ee1bc8b7e4,2
9678fb935e,3
153fed17c4,4
bc6b14c9d3,0
6661af933c,1
4d4db48d0d,2
175420a7ac,3
df4495253c,4
ef7b551c05,0
2fbde8630d,1
050bf9ca30,2
1a14ae3468,3
593ae73040,4
3e8cdc7e6a,0
31c97009c1,1
3cffb3227b,2
90b83d9260,3
6c0a545d06,4
e483ed9136,0
965ab1dc20,1
3d6e96149e,2
a647ea2cad,3
86d3b7c932,4
9b5b0e60a1,0
6fe4017680,1
3e71bbc1d5,2
328e232d2c,3
418a13df5c,4
0731f87679,0
5876dcc00f,1
6415017006,2
fdd73141d6,3
6adbbca343,4
6b2f79f6ff,0
31ae66e986,1
af3340c64a,2
3d960d5148,3
2f28a9f9f8,4
1037da2ff7,0
454964ab02,1
9ab1087c65,2
6923e04956,3
5a01200b40,4
e846787720,0
5a80185b1a,1
37e16a5404,2
ce61662084,3
b7699d334f,4
e767158a8e,0
ecf73f779f,1
34b4cd1648,2
aebf30c3c7,3
7d5409ff4b,4
29b0235e9a,0
babfe73af6,1
8adaa82868,2
6a8890377a,3
0cf4d64a89,4
d626773552,0
1cb6d0d0ce,1
3fe1578a95,2
6205973a3e,3
846caee6e0,4
f2b1b2d180,0
c8c86d269e,1
5970137a1e,2
421b69d6a4,3
aafb5e7b77,4
8d4ba8fd28,0
0d151d1bbe,1
6730d663de,2
c9ba1867cc,3
1e4fcfb2f9,4
d31eb8057d,0
c4ed7cdb1c,1
89e1d01fda,2
