"","left","right","up","down","id","is_train","is_vertical","mosaic_id","n_images"
"7150","","","","","3b9586e2ff",1,0,2292,1
"7151","","","","","24cb80b5da",1,0,2293,1
"7152","","","","","7fa6578978",1,0,2294,1
"7153","","","","","6a1fd3c67e",1,0,2295,1
"7154","","","","","ed761ad8ef",1,0,2296,1
"7155","","","","","2a26fb616b",1,0,2297,1
"7156","","","","","6da04e4c20",1,0,2298,1
"7157","","","","","c61e0f2507",1,0,2299,1
"7158","","","","","8978bc57b7",1,0,2300,1
"7159","","","","","0e53e6294a",1,1,2301,1
"7160","","","","","2eca5f70b1",1,0,2302,1
"7161","","","","","b981d35c43",1,0,2303,1
"7162","","","","","8fd4178b11",1,0,2304,1
"7163","","","","","5f1df5e4a8",1,0,2305,1
"7164","","","","","38438eab6c",1,0,2306,1
"7165","","","","","8e7324c8ed",1,0,2307,1
"7166","","","","","89340d64ab",1,0,2308,1
"7167","","","","","8945b8916d",1,0,2309,1
"7168","","","","","93b51f6335",1,0,2310,1
"7169","","","","","86365721e2",1,0,2311,1
"7170","","","","","27c4850501",1,0,2312,1
"7171","","","","","ce3e6bba2e",1,0,2313,1
"7172","","","","","66cd32da94",1,0,2314,1
"7173","","","","","54a3636ba6",1,0,2315,1
"7174","","","","","8d70a676cd",1,0,2316,1
"7175","","","","","b9fb7882a0",1,0,2317,1
"7176","","","","","4ed2467e7c",1,0,2318,1
"7177","","","","","0b9cb1205a",1,0,2319,1
"7178","","","","","25fb3a895a",1,0,2320,1
"7179","","","","","10a1a5b78f",1,0,2321,1
"7180","","","","","edd5fc6648",1,0,2322,1
"7181","","","","","263bd9dfd6",1,0,2323,1
"7182","","","","","5691530ff4",1,0,2324,1
"7183","","","","","d56050d3ab",1,0,2325,1
"7184","","","","","91823ecb1f",1,0,2326,1
"7185","","","","","d274664a41",1,0,2327,1
"7186","","","","","d69c382be5",1,0,2328,1
"7187","","","","","2ecb2b0797",1,0,2329,1
"7188","","","","","c82f7676ac",1,0,2330,1
"7189","","","","","c356f76804",1,1,2331,1
"7190","","","","","489a8fd021",1,0,2332,1
"7191","","","","","9ca1ebe351",1,0,2333,1
"7192","","","","","387aa87ae2",1,0,2334,1
"7193","","","","","878566ab56",1,0,2335,1
"7194","","","","","b40844d201",1,0,2336,1
"7195","","","","","fe37eddf8e",1,0,2337,1
"7196","","","","","78be8270bb",1,0,2338,1
"7197","","","","","dc0119712d",1,0,2339,1
"7198","","","","","3358462c1b",1,0,2340,1
"7199","","","","","1435d5602c",1,0,2341,1
"7200","","","","","0ea5ea6946",1,0,2342,1
"7201","","","","","e843caea8f",1,0,2343,1
"7202","","","","","858f01d368",1,0,2344,1
"7203","","","","","b0e479668d",1,0,2345,1
"7204","","","","","020678ec1b",1,0,2346,1
"7205","","","","","7f2694ca3f",1,0,2347,1
"7206","","","","","eeca9d6a63",1,0,2348,1
"7207","","","","","016fc8031c",1,0,2349,1
"7208","","","","","10aa115164",1,0,2350,1
"7209","","","","","9f7e064e9f",1,0,2351,1
"7210","","","","","f42a7e65f2",1,0,2352,1
"7211","","","","","04cd9599a3",1,0,2353,1
"7212","","","","","3734601c15",1,0,2354,1
"7213","","","","","c29c36a1e8",1,0,2355,1
"7214","","","","","40bb5a9cbe",1,0,2356,1
"7215","","","","","d68c08baec",1,0,2357,1
"7216","","","","","45a2a01008",1,0,2358,1
"7217","","","","","30e4d22141",1,0,2359,1
"7218","","","","","19cc342b91",1,0,2360,1
"7219","","","","","5d600057f5",1,0,2361,1
"7220","","","","","d9044ee3c6",1,0,2362,1
"7221","","","","","565d2342f2",1,0,2363,1
"7222","","","","","3c1097c378",1,0,2364,1
"7223","","","","","63532a858b",1,0,2365,1
"7224","","","","","b4b225aaa8",1,0,2366,1
"7225","","","","","1b6919f87c",1,0,2367,1
"7226","","","","","ccdd1c542f",1,0,2368,1
"7227","","","","","6150f39f8d",1,0,2369,1
"7228","","","","","766784f810",1,0,2370,1
"7229","","","","","1c41821d13",1,0,2371,1
"7230","","","","","dfa4d727b8",1,1,2372,1
"7231","","","","","4d341171a4",1,0,2373,1
"7232","","","","","fa9da6a455",1,0,2374,1
"7233","","","","","ba705c8398",1,0,2375,1
"7234","","","","","488f5f133e",1,1,2376,1
"7235","","","","","66eeb09788",1,0,2377,1
"7236","","","","","6f79e6d54b",1,0,2378,1
"7237","","","","","4ce60abe5f",1,0,2379,1
"7238","","","","","bdb9ba462f",1,0,2380,1
"7239","","","","","7114209cf0",1,0,2381,1
"7240","","","","","3c2ea1a63f",1,0,2382,1
"7241","","","","","0f7aa746d6",1,0,2383,1
"7242","","","","","8c8c2012e7",1,1,2384,1
"7243","","","","","fdc1ac926a",1,0,2385,1
"7244","","","","","5ffd928d1e",1,0,2386,1
"7245","","","","","a826e5e6e5",1,0,2387,1
"7246","","","","","b9fd9429e3",1,0,2388,1
"7247","","","","","8c99d8c85f",1,0,2389,1
"7248","","","","","182ea1798b",1,0,2390,1
"7249","","","","","fbcd92f03f",1,0,2391,1
"7250","","","","","7e138bf911",1,0,2392,1
"7251","","","","","20c99dee06",1,0,2393,1
"7252","","","","","9f96821d81",1,0,2394,1
"7253","","","","","10e835f9ab",1,0,2395,1
"7254","","","","","cc876896b5",1,0,2396,1
"7255","","","","","8e3228d793",1,0,2397,1
"7256","","","","","53c79255ba",1,0,2398,1
"7257","","","","","a7bc02b7d4",1,0,2399,1
"7258","","","","","bc3156b1e4",1,0,2400,1
"7259","","","","","c9f7f4020f",1,0,2401,1
"7260","","","","","9e966d733c",1,0,2402,1
"7261","","","","","569f85c4ce",1,0,2403,1
"7262","","","","","1037da2ff7",1,0,2404,1
"7263","","","","","a2b7af2907",1,0,2405,1
"7264","","","","","3525fcea1e",1,0,2406,1
"7265","","","","","38c0d9ca8e",1,0,2407,1
"7266","","","","","4ad2ddacfc",1,1,2408,1
"7267","","","","","085e7a048e",1,0,2409,1
"7268","","","","","ae6b6df24d",1,0,2410,1
"7269","","","","","6457057cec",1,0,2411,1
"7270","","","","","6c793e5879",1,1,2412,1
"7271","","","","","91bfe61493",1,0,2413,1
"7272","","","","","90b14e3f04",1,0,2414,1
"7273","","","","","287b0f197f",1,0,2415,1
"7274","","","","","6dfaae4996",1,0,2416,1
"7275","","","","","176ad39bc7",1,0,2417,1
"7276","","","","","8b0478ed02",1,0,2418,1
"7277","","","","","d9457c3b1c",1,0,2419,1
"7278","","","","","46b424e067",1,0,2420,1
"7279","","","","","d0aeb260e8",1,0,2421,1
"7280","","","","","fb9b58527c",1,0,2422,1
"7281","","","","","8d9314a9f4",1,0,2423,1
"7282","","","","","6af48dfcdd",1,0,2424,1
"7283","","","","","6e86fed535",1,0,2425,1
"7284","","","","","75b4a808b3",1,0,2426,1
"7285","","","","","e082398595",1,0,2427,1
"7286","","","","","a15eff2958",1,0,2428,1
"7287","","","","","7de09d894b",1,0,2429,1
"7288","","","","","a54d582262",1,0,2430,1
"7289","","","","","06d3201dd0",1,0,2431,1
"7290","","","","","42c563d895",1,1,2432,1
"7291","","","","","df3a1c2d7b",1,0,2433,1
"7292","","","","","2fa889172a",1,0,2434,1
"7293","","","","","4a39459597",1,0,2435,1
"7294","","","","","1a1b0c1549",1,0,2436,1
"7295","","","","","d2b77b255b",1,0,2437,1
"7296","","","","","67bc6ac1f4",1,0,2438,1
"7297","","","","","e0dade9896",1,0,2439,1
"7298","","","","","ad6fe18943",1,0,2440,1
"7299","","","","","aff87f7ba7",1,0,2441,1
"7300","","","","","528cb6678c",1,0,2442,1
"7301","","","","","fea1ff8505",1,0,2443,1
"7302","","","","","c4a681819d",1,0,2444,1
"7303","","","","","9ff59d834b",1,0,2445,1
"7304","","","","","b33b1f9db6",1,0,2446,1
"7305","","","","","66b4280f4e",1,0,2447,1
"7306","","","","","51870e8500",1,0,2448,1
"7307","","","","","7074e402ca",1,1,2449,1
"7308","","","","","1a8c4fd6ea",1,0,2450,1
"7309","","","","","7beceb5850",1,0,2451,1
"7310","","","","","681ee85a7b",1,0,2452,1
"7311","","","","","7738fbabca",1,0,2453,1
"7312","","","","","33041df256",1,0,2454,1
"7313","","","","","0ec68b2e42",1,0,2455,1
"7314","","","","","c79d52ffc3",1,0,2456,1
"7315","","","","","5ecf1f5cb4",1,0,2457,1
"7316","","","","","8ee20f502e",1,0,2458,1
"7317","","","","","fd5c3c20d6",1,0,2459,1
"7318","","","","","fc87224914",1,0,2460,1
"7319","","","","","e37b8208fa",1,0,2461,1
"7320","","","","","a56ff4758a",1,0,2462,1
"7321","","","","","b052410a6a",1,0,2463,1
"7322","","","","","f57e741b5b",1,0,2464,1
"7323","","","","","6d593a19d1",1,0,2465,1
"7324","","","","","94c94ee7b6",1,0,2466,1
"7325","","","","","d7215eb198",1,1,2467,1
"7326","","","","","a48b9989ac",1,0,2468,1
"7327","","","","","809ce44053",1,0,2469,1
"7328","","","","","885c2a90f5",1,0,2470,1
"7329","","","","","17be1887b9",1,0,2471,1
"7330","","","","","64baad8029",1,0,2472,1
"7331","","","","","d3c3988e54",1,0,2473,1
"7332","","","","","ade746d346",1,1,2474,1
"7333","","","","","c5a9c13a77",1,0,2475,1
"7334","","","","","3fc4d6b6ed",1,0,2476,1
"7335","","","","","180f0a1854",1,0,2477,1
"7336","","","","","e63196d890",1,0,2478,1
"7337","","","","","1821c518da",1,0,2479,1
"7338","","","","","8c4ac14f53",1,0,2480,1
"7339","","","","","be1f425eac",1,0,2481,1
"7340","","","","","b5448cb40a",1,0,2482,1
"7341","","","","","1c3397d0ef",1,0,2483,1
"7342","","","","","296a04bc06",1,0,2484,1
"7343","","","","","190ea39ec4",1,0,2485,1
"7344","","","","","d390b1cbef",1,0,2486,1
"7345","","","","","ed2b73840d",1,0,2487,1
"7346","","","","","f0e7e06354",1,0,2488,1
"7347","","","","","0389fc6012",1,0,2489,1
"7348","","","","","f083e6692d",1,1,2490,1
"7349","","","","","4433b159db",1,0,2491,1
"7350","","","","","27efc3195e",1,0,2492,1
"7351","","","","","5559e0ceab",1,0,2493,1
"7352","","","","","258a5db63e",1,0,2494,1
"7353","","","","","b11110b854",1,0,2495,1
"7354","","","","","f6a89b6f89",1,0,2496,1
"7355","","","","","d12d5894b8",1,0,2497,1
"7356","","","","","86c675c4fb",1,0,2498,1
"7357","","","","","27e12cbcea",1,0,2499,1
"7358","","","","","c45c9617bf",1,0,2500,1
"7359","","","","","0aea45ba8f",1,0,2501,1
"7360","","","","","e1280ddc3c",1,0,2502,1
"7361","","","","","02adf272e9",1,0,2503,1
"7362","","","","","407bd44d31",1,0,2504,1
"7363","","","","","365bdf0ae1",1,0,2505,1
"7364","","","","","cc15d94784",1,0,2506,1
"7365","","","","","dc05ed2596",1,0,2507,1
"7366","","","","","2b55bdbda1",1,0,2508,1
"7367","","","","","bf00a0ab71",1,0,2509,1
"7368","","","","","a89fc2586a",1,0,2510,1
"7369","","","","","7df36788a9",1,0,2511,1
"7370","","","","","8c1db0fc39",1,1,2512,1
"7371","","","","","9c08332067",1,0,2513,1
"7372","","","","","809cb34e8d",1,0,2514,1
"7373","","","","","30e5cfec08",1,0,2515,1
"7374","","","","","82f186d2ac",1,0,2516,1
"7375","","","","","89ba98210c",1,0,2517,1
"7376","","","","","3ce41108fe",1,0,2518,1
"7377","","","","","2a9190ed84",1,0,2519,1
"7378","","","","","fdabdc4399",1,0,2520,1
"7379","","","","","28f6f52c8f",1,0,2521,1
"7380","","","","","a8bfe7072c",1,0,2522,1
"7381","","","","","1fba03699e",1,0,2523,1
"7382","","","","","b911d46acb",1,0,2524,1
"7383","","","","","d0244d6c38",1,0,2525,1
"7384","","","","","571e63d0bc",1,0,2526,1
"7385","","","","","5aee63c515",1,0,2527,1
"7386","","","","","981f73e811",1,0,2528,1
"7387","","","","","418a13df5c",1,0,2529,1
"7388","","","","","4e7d4502bc",1,0,2530,1
"7389","","","","","ffb2ad3f94",1,0,2531,1
"7390","","","","","9704b1ba61",1,0,2532,1
"7391","","","","","84eb2c400b",1,0,2533,1
"7392","","","","","4d684d99cc",1,0,2534,1
"7393","","","","","775bc235d0",1,0,2535,1
"7394","","","","","c66a9ea31d",1,1,2536,1
"7395","","","","","4618b50b42",1,0,2537,1
"7396","","","","","2da9564e53",1,0,2538,1
"7397","","","","","565f9c3fce",1,0,2539,1
"7398","","","","","5701bbfe46",1,0,2540,1
"7399","","","","","9bf022776e",1,0,2541,1
"7400","","","","","7cbfebdf9d",1,0,2542,1
"7401","","","","","17bb0d4b3e",1,1,2543,1
"7402","","","","","b6c52b4a53",1,0,2544,1
"7403","","","","","fee35c9fa9",1,0,2545,1
"7404","","","","","9917602913",1,0,2546,1
"7405","","","","","213e0a9f7b",1,0,2547,1
"7406","","","","","ede9c03a6f",1,0,2548,1
"7407","","","","","51ede1c702",1,0,2549,1
"7408","","","","","0977568b54",1,0,2550,1
"7409","","","","","e683e8ae69",1,0,2551,1
"7410","","","","","28d42de29f",1,0,2552,1
"7411","","","","","6c6c1cbae9",1,0,2553,1
"7412","","","","","3d781526c2",1,0,2554,1
"7413","","","","","3fc79d2ece",1,0,2555,1
"7414","","","","","1d9f4e875a",1,1,2556,1
"7415","","","","","a59385755d",1,0,2557,1
"7416","","","","","3d4bc58424",1,0,2558,1
"7417","","","","","be9ce6a9d7",1,0,2559,1
"7418","","","","","c7ab9848b9",1,0,2560,1
"7419","","","","","c023a62b96",1,0,2561,1
"7420","","","","","61df7e1f4d",1,0,2562,1
"7421","","","","","4a8d55bdf5",1,0,2563,1
"7422","","","","","363a171d90",1,0,2564,1
"7423","","","","","61321814ce",1,0,2565,1
"7424","","","","","d17eee846e",1,0,2566,1
"7425","","","","","590f7ae6e7",1,0,2567,1
"7426","","","","","85e6b4cb1c",1,0,2568,1
"7427","","","","","08993551ae",1,0,2569,1
"7428","","","","","27b5526adb",1,0,2570,1
"7429","","","","","69cddf572c",1,0,2571,1
"7430","","","","","740e4ce45d",1,0,2572,1
"7431","","","","","ddd3099877",1,0,2573,1
"7432","","","","","61cfb43abf",1,0,2574,1
"7433","","","","","1c9fa3dff4",1,0,2575,1
"7434","","","","","45f292bb41",1,0,2576,1
"7435","","","","","573f9f58c4",1,0,2577,1
"7436","","","","","d606f4a578",1,0,2578,1
"7437","","","","","f4638e7428",1,1,2579,1
"7438","","","","","e6ac2a35cd",1,1,2580,1
"7439","","","","","087192e2ec",1,0,2581,1
"7440","","","","","aff8ae9d4d",1,0,2582,1
"7441","","","","","1ebc029ba0",1,0,2583,1
"7442","","","","","ebf89446f2",1,0,2584,1
"7443","","","","","ac6289352d",1,0,2585,1
"7444","","","","","ff9b7d0d2e",1,0,2586,1
"7445","","","","","19d821e8e4",1,0,2587,1
"7446","","","","","cb2c20898a",1,0,2588,1
"7447","","","","","1c20fc4477",1,0,2589,1
"7448","","","","","1b073494ab",1,1,2590,1
"7449","","","","","a3bea8f266",1,0,2591,1
"7450","","","","","6a105e7555",1,0,2592,1
"7451","","","","","3dae882971",1,0,2593,1
"7452","","","","","f5a92d1356",1,0,2594,1
"7453","","","","","2ffe02e882",1,0,2595,1
"7454","","","","","0762a99eb4",1,0,2596,1
"7455","","","","","d468d401ab",1,0,2597,1
"7456","","","","","ef03d3e2fa",1,0,2598,1
"7457","","","","","efc705478f",1,0,2599,1
"7458","","","","","e2063ce131",1,0,2600,1
"7459","","","","","27c45fef01",1,0,2601,1
"7460","","","","","bf71bff284",1,0,2602,1
"7461","","","","","a141ed0c99",1,0,2603,1
"7462","","","","","37c95ff7df",1,0,2604,1
"7463","","","","","86a772adb1",1,1,2605,1
"7464","","","","","fb1e8578cf",1,0,2606,1
"7465","","","","","7361f4e5bc",1,0,2607,1
"7466","","","","","6b0688f33f",1,0,2608,1
"7467","","","","","df8d9625c0",1,0,2609,1
"7468","","","","","4f62a5bb14",1,1,2610,1
"7469","","","","","7a0f1e9b45",1,0,2611,1
"7470","","","","","c72c5ee731",1,0,2612,1
"7471","","","","","d369e6b550",1,1,2613,1
"7472","","","","","6397715bb4",1,0,2614,1
"7473","","","","","9f54d7807c",1,0,2615,1
"7474","","","","","a038a2d781",1,0,2616,1
"7475","","","","","aabb4516d1",1,0,2617,1
"7476","","","","","8d3ee9356b",1,0,2618,1
"7477","","","","","225ae42209",1,1,2619,1
"7478","","","","","3782748f51",1,0,2620,1
"7479","","","","","77420e5628",1,0,2621,1
"7480","","","","","8bf499cb0c",1,0,2622,1
"7481","","","","","761eaf3fa4",1,0,2623,1
"7482","","","","","f3fd020f27",1,0,2624,1
"7483","","","","","aa97ecda8e",1,0,2625,1
"7484","","","","","ab5fe4fea8",1,0,2626,1
"7485","","","","","fb14beb69f",1,1,2627,1
"7486","","","","","628ab35fe8",1,0,2628,1
"7487","","","","","1befe1ba44",1,0,2629,1
"7488","","","","","84b5568c2a",1,0,2630,1
"7489","","","","","ebd623bfc6",1,0,2631,1
"7490","","","","","26a76b910c",1,0,2632,1
"7491","","","","","0c089f7c1b",1,1,2633,1
"7492","","","","","f9629f4e29",1,0,2634,1
"7493","","","","","dc4bf302e8",1,1,2635,1
"7494","","","","","8d4ba8fd28",1,1,2636,1
"7495","","","","","003c477d7c",1,0,2637,1
"7496","","","","","7019c22c5e",1,0,2638,1
"7497","","","","","e89272a29b",1,1,2639,1
"7498","","","","","881bfee759",1,0,2640,1
"7499","","","","","b8c3ca0fab",1,0,2641,1
"7500","","","","","01c033e116",1,0,2642,1
"7501","","","","","fbf73cb975",1,0,2643,1
"7502","","","","","f1e4acdd7b",1,0,2644,1
"7503","","","","","7a25e51377",1,0,2645,1
"7504","","","","","d70a2f1f23",1,0,2646,1
"7505","","","","","e278cee272",1,0,2647,1
"7506","","","","","3794cd4d73",1,0,2648,1
"7507","","","","","d8b1bbbfdf",1,1,2649,1
"7508","","","","","edc9fb3512",1,0,2650,1
"7509","","","","","a35792b156",1,0,2651,1
"7510","","","","","24c102ca1f",1,0,2652,1
"7511","","","","","eac3fb300e",1,0,2653,1
"7512","","","","","18fc51d517",1,0,2654,1
"7513","","","","","cb2acfd639",1,0,2655,1
"7514","","","","","74d53a0d53",1,0,2656,1
"7515","","","","","e3e1afe993",1,0,2657,1
"7516","","","","","5f43816c42",1,0,2658,1
"7517","","","","","cfdc385955",1,0,2659,1
"7518","","","","","14da113475",1,0,2660,1
"7519","","","","","14c16f99d5",1,1,2661,1
"7520","","","","","abed119094",1,0,2662,1
"7521","","","","","1ac058f0a4",1,0,2663,1
"7522","","","","","b8236d92ff",1,0,2664,1
"7523","","","","","7053b28de2",1,0,2665,1
"7524","","","","","8d28e714e3",1,0,2666,1
"7525","","","","","1268fbf8c2",1,0,2667,1
"7526","","","","","0401ae15d3",1,0,2668,1
"7527","","","","","ec649a86b2",1,0,2669,1
"7528","","","","","5203d6e046",1,0,2670,1
"7529","","","","","df811b26b6",1,0,2671,1
"7530","","","","","217eeca27e",1,0,2672,1
"7531","","","","","56d6d999b8",1,0,2673,1
"7532","","","","","c89eda8701",1,0,2674,1
"7533","","","","","5990041346",1,0,2675,1
"7534","","","","","5e85356a28",1,0,2676,1
"7535","","","","","6a7506aa1e",1,0,2677,1
"7536","","","","","51d1696054",1,1,2678,1
"7537","","","","","1bd1c8c771",1,0,2679,1
"7538","","","","","a245c6d001",1,0,2680,1
"7539","","","","","5f51a19f9e",1,0,2681,1
"7540","","","","","69bb149e2d",1,0,2682,1
"7541","","","","","7572c78534",1,0,2683,1
"7542","","","","","4ebed82264",1,0,2684,1
"7543","","","","","8c9b19f267",1,0,2685,1
"7544","","","","","bf73cacab5",1,0,2686,1
"7545","","","","","77c071c12d",1,0,2687,1
"7546","","","","","59597a8431",1,0,2688,1
"7547","","","","","4fd99d2b52",1,0,2689,1
"7548","","","","","14a89a1840",1,0,2690,1
"7549","","","","","4d4adc5623",1,0,2691,1
"7550","","","","","ec542d0719",1,0,2692,1
"7551","","","","","1931feb9b8",1,0,2693,1
"7552","","","","","1925c11fce",1,0,2694,1
"7553","","","","","87986259f0",1,0,2695,1
"7554","","","","","fa2ebd1083",1,0,2696,1
"7555","","","","","942d3bfbf3",1,0,2697,1
"7556","","","","","23bbdfd154",1,0,2698,1
"7557","","","","","0ad38c8f25",1,0,2699,1
"7558","","","","","930dcd571a",1,1,2700,1
"7559","","","","","ff89e5e3cd",1,0,2701,1
"7560","","","","","7f2642a14a",1,0,2702,1
"7561","","","","","01323211a0",1,0,2703,1
"7562","","","","","c137712b61",1,0,2704,1
"7563","","","","","6074c5b0bf",1,0,2705,1
"7564","","","","","55e9012561",1,0,2706,1
"7565","","","","","5c51c23a7b",1,0,2707,1
"7566","","","","","35b34a9da1",1,1,2708,1
"7567","","","","","6285015437",1,0,2709,1
"7568","","","","","91bb8b5dbb",1,0,2710,1
"7569","","","","","3662fffe30",1,0,2711,1
"7570","","","","","6ee755c67d",1,0,2712,1
"7571","","","","","b5893fc541",1,0,2713,1
"7572","","","","","62715133c5",1,1,2714,1
"7573","","","","","5e09ef27a6",1,0,2715,1
"7574","","","","","85670a7093",1,0,2716,1
"7575","","","","","f30c36bf6b",1,0,2717,1
"7576","","","","","67a8e23baa",1,0,2718,1
"7577","","","","","b85046c5c1",1,0,2719,1
"7578","","","","","994af8ec2a",1,0,2720,1
"7579","","","","","ff532274cd",1,1,2721,1
"7580","","","","","3685aa0e78",1,0,2722,1
"7581","","","","","a2bce9d94a",1,0,2723,1
"7582","","","","","6ac91c75fc",1,0,2724,1
"7583","","","","","69ee613976",1,0,2725,1
"7584","","","","","fa56377e58",1,0,2726,1
"7585","","","","","519cc2a871",1,0,2727,1
"7586","","","","","dc534f1e28",1,0,2728,1
"7587","","","","","a9ab1afe01",1,0,2729,1
"7588","","","","","5fd8ed2395",1,0,2730,1
"7589","","","","","55a49950a0",1,0,2731,1
"7590","","","","","09e29fbb74",1,0,2732,1
"7591","","","","","fb17f161d1",1,1,2733,1
"7592","","","","","126f253739",1,0,2734,1
"7593","","","","","0a18b314fc",1,0,2735,1
"7594","","","","","1c6237ae58",1,1,2736,1
"7595","","","","","d21e3d7843",1,0,2737,1
"7596","","","","","492383a53b",1,0,2738,1
"7597","","","","","739a9ab34a",1,0,2739,1
"7598","","","","","1fec8e839a",1,0,2740,1
"7599","","","","","01b5362cce",1,0,2741,1
"7600","","","","","7547289453",1,0,2742,1
"7601","","","","","aba57f0f2c",1,0,2743,1
"7602","","","","","25e4b6fd77",1,0,2744,1
"7603","","","","","ea1270a8b2",1,0,2745,1
"7604","","","","","276807c93b",1,0,2746,1
"7605","","","","","d3034e7a60",1,0,2747,1
"7606","","","","","2388b3eb40",1,0,2748,1
"7607","","","","","bbb762835a",1,1,2749,1
"7608","","","","","77c695369e",1,0,2750,1
"7609","","","","","93b8ec180f",1,0,2751,1
"7610","","","","","7145f7e956",1,0,2752,1
"7611","","","","","d71e91efc0",1,0,2753,1
"7612","","","","","2f00b33427",1,0,2754,1
"7613","","","","","9cb42834b3",1,1,2755,1
"7614","","","","","cc70a60681",1,0,2756,1
"7615","","","","","b92b11b3a4",1,0,2757,1
"7616","","","","","6994342067",1,1,2758,1
"7617","","","","","aa791ce59a",1,0,2759,1
"7618","","","","","6138f82415",1,1,2760,1
"7619","","","","","b890b261a0",1,0,2761,1
"7620","","","","","fcce81906d",1,0,2762,1
"7621","","","","","762c7d7084",1,0,2763,1
"7622","","","","","b202b6b3d4",1,0,2764,1
"7623","","","","","5f1aa014c5",1,0,2765,1
"7624","","","","","418b7878a8",1,0,2766,1
"7625","","","","","423ae1a09c",1,0,2767,1
"7626","","","","","8718d851c6",1,1,2768,1
"7627","","","","","174b478747",1,0,2769,1
"7628","","","","","253eb71c3d",1,0,2770,1
"7629","","","","","b06fe13f54",1,0,2771,1
"7630","","","","","ed46821aa5",1,0,2772,1
"7631","","","","","5306b708be",1,0,2773,1
"7632","","","","","b7c1e2a377",1,0,2774,1
"7633","","","","","a98ab1c549",1,0,2775,1
"7634","","","","","2a5805ad13",1,0,2776,1
"7635","","","","","821e0217f0",1,0,2777,1
"7636","","","","","ebdbbb52b5",1,0,2778,1
"7637","","","","","7709ec3c5d",1,0,2779,1
"7638","","","","","cced2adf43",1,1,2780,1
"7639","","","","","b7ec14f5e4",1,0,2781,1
"7640","","","","","6ed0ef14db",1,0,2782,1
"7641","","","","","9ca11c3696",1,0,2783,1
"7642","","","","","31683f8a18",1,0,2784,1
"7643","","","","","05a61e5799",1,0,2785,1
"7644","","","","","93c7358e41",1,0,2786,1
"7645","","","","","2e7921981a",1,0,2787,1
"7646","","","","","ef13247eed",1,1,2788,1
"7647","","","","","10833853b3",1,0,2789,1
"7648","","","","","48bb098115",1,0,2790,1
"7649","","","","","1f1cc6b3a4",1,0,2791,1
"7650","","","","","5a7a933a05",1,0,2792,1
"7651","","","","","974f5b6876",1,0,2793,1
"7652","","","","","4ee4b3485e",1,0,2794,1
"7653","","","","","5155ad847f",1,0,2795,1
"7654","","","","","5e350fa662",1,0,2796,1
"7655","","","","","0dcf4a11a6",1,0,2797,1
"7656","","","","","e8b730fe92",1,0,2798,1
"7657","","","","","08bafa2eee",1,0,2799,1
"7658","","","","","1664b6a6d5",1,0,2800,1
"7659","","","","","30bb4cd749",1,0,2801,1
"7660","","","","","9126bbe228",1,0,2802,1
"7661","","","","","ec61b48efb",1,0,2803,1
"7662","","","","","2f8b36c386",1,0,2804,1
"7663","","","","","0841984941",1,0,2805,1
"7664","","","","","d145884178",1,1,2806,1
"7665","","","","","8a2dc90df5",1,0,2807,1
"7666","","","","","325cde4fa9",1,0,2808,1
"7667","","","","","9f4001d8ea",1,0,2809,1
"7668","","","","","a826a7a9a4",1,0,2810,1
"7669","","","","","444c32935c",1,0,2811,1
"7670","","","","","5ec4b8eff9",1,0,2812,1
"7671","","","","","eb38db5443",1,0,2813,1
"7672","","","","","6010b9b84d",1,0,2814,1
"7673","","","","","31a4341eb6",1,0,2815,1
"7674","","","","","6c0a545d06",1,0,2816,1
"7675","","","","","6576184a08",1,0,2817,1
"7676","","","","","518ee8cf52",1,0,2818,1
"7677","","","","","6682af0131",1,0,2819,1
"7678","","","","","ec9ba7900d",1,0,2820,1
"7679","","","","","13f3daf89f",1,0,2821,1
"7680","","","","","a3ad1422f5",1,0,2822,1
"7681","","","","","a4fb7072d6",1,0,2823,1
"7682","","","","","c32752c00f",1,0,2824,1
"7683","","","","","c0b6fafc47",1,0,2825,1
"7684","","","","","4285c2ffe8",1,0,2826,1
"7685","","","","","41e2137184",1,0,2827,1
"7686","","","","","1a7f8bd454",1,0,2828,1
"7687","","","","","25db231ea0",1,0,2829,1
"7688","","","","","b28690f7ad",1,0,2830,1
"7689","","","","","3bf70b71cd",1,0,2831,1
"7690","","","","","7f0ee9c30a",1,1,2832,1
"7691","","","","","2821f70a5a",1,0,2833,1
"7692","","","","","e7f0e30585",1,0,2834,1
"7693","","","","","690281a93d",1,0,2835,1
"7694","","","","","884400b2e8",1,0,2836,1
"7695","","","","","9b585a2ea0",1,0,2837,1
"7696","","","","","54cb8bdbe2",1,0,2838,1
"7697","","","","","3df62de11d",1,0,2839,1
"7698","","","","","e0c136dc8e",1,0,2840,1
"7699","","","","","ebc46e6691",1,0,2841,1
"7700","","","","","6eeeda7f4a",1,1,2842,1
"7701","","","","","db819c45e5",1,0,2843,1
"7702","","","","","ac460261f4",1,0,2844,1
"7703","","","","","fa752c35ca",1,1,2845,1
"7704","","","","","109bccf6c6",1,0,2846,1
"7705","","","","","9bf8a38b92",1,0,2847,1
"7706","","","","","9c3383eb85",1,0,2848,1
"7707","","","","","f2d668f7e7",1,0,2849,1
"7708","","","","","f2fcceee25",1,0,2850,1
"7709","","","","","0ab5e14937",1,0,2851,1
"7710","","","","","853e89d0d3",1,0,2852,1
"7711","","","","","54e2419450",1,0,2853,1
"7712","","","","","341f6694f1",1,0,2854,1
